"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad","replanificacion","camiones","replan_time","replan_time_limit","idCamion"
"2206AR026-002",-7.24727,43.51278,-7.48485,43.56399,M2,0,45,,2022-08-23 14:00:00.000,,
"2206AR026-017",-7.17303,43.35748,-7.20884,43.4169,M2,0,41,,2022-08-21 14:00:00.000,,
"1905AR122-004",-7.23767,43.40819,-7.21,43.41708,M2,0,19,,2022-08-10 14:00:00.000,,
"2004AR043-013",-7.1083,43.40264,-7.10821,43.40266,M2,0,33,,2022-08-17 14:00:00.000,,
"1905AR143-002",-7.2107,43.40881,-6.6743,43.50927,M2,0,46,,2022-08-24 08:00:00.000,,
"2207AR047-005",-7.44812,43.59695,-7.45303,43.62997,M2,0,11,,2022-08-06 14:00:00.000,,
"1905AR149-012",-7.22258,43.41616,-7.31025,43.43863,M2,0,38,,2022-08-20 08:00:00.000,,
"1905AR149-019",-7.21529,43.41779,-7.30821,43.43809,M2,0,35,,2022-08-18 14:00:00.000,,
"2206AR069-006",-7.32337,43.46429,-7.22415,43.41646,M2,0,28,,2022-08-15 08:00:00.000,,
"2204AZ013-002",-7.09853,43.41714,-7.09713,43.41468,M2,0,49,,2022-08-25 14:00:00.000,,
"2206AR026-004",-7.30598,43.44142,-6.02799,43.49385,M2,0,44,,2022-08-23 08:00:00.000,,
"2003AR084-007",-6.03621,43.48583,-7.31438,43.25863,M2,0,7,,2022-08-04 14:00:00.000,,
"1905AR054-002",-7.20547,43.41665,-7.22334,43.43731,M2,0,36,,2022-08-19 08:00:00.000,,
"2215AR004-008",-8.73477,42.56041,-7.53064,43.70639,M1,0,0,,2022-08-01 08:00:00.000,,
"2207AR045-006",-7.45738,43.68496,-7.45874,43.68523,M2,0,47,,2022-08-24 14:00:00.000,,
"2107AR141-004",-7.56251,43.60846,-7.49072,43.67326,M3,0,22,,2022-08-12 08:00:00.000,,
"2207AR045-011",-7.45719,43.68553,-8.61255,43.1785,M2,0,18,,2022-08-10 08:00:00.000,,
"1905AR204-013",-7.22302,43.43692,-7.23857,43.4678,M2,0,3,,2022-08-02 14:00:00.000,,
"2206AR026-011",-7.34214,43.5099,-7.42979,43.54501,M2,0,32,,2022-08-17 08:00:00.000,,
"2206AR069-004",-7.28225,43.48795,-7.33087,43.5108,M2,0,24,,2022-08-13 08:00:00.000,,
"2206AR069-012",-7.44025,43.29582,-7.27996,43.41348,M2,0,1,,2022-08-01 14:00:00.000,,
"1906AR119-007",-7.27941,43.41203,-7.4083,43.29387,M2,0,33,,2022-08-17 14:00:00.000,,
"2206AR069-015",-7.40821,43.29375,-6.67445,43.50916,M2,0,16,,2022-08-09 08:00:00.000,,
"2003AR083-002",-6.02733,43.49435,-7.36312,43.59317,M1,0,30,,2022-08-16 08:00:00.000,,
"1906AR123-002",-7.27622,43.41593,-7.2657,43.48017,M2,0,23,,2022-08-12 14:00:00.000,,
"2206AR069-011",-7.4387,43.30808,-7.30674,43.50783,M2,0,47,,2022-08-24 14:00:00.000,,
"2206AR069-018",-7.26072,43.39162,-7.2098,43.41728,M2,0,8,,2022-08-05 08:00:00.000,,
"2107AR200-006",-7.65525,43.57751,-8.48058,42.24436,M3,0,13,,2022-08-07 14:00:00.000,,
"1906AR185-006",-7.13269,43.45351,-7.3009,43.43551,M2,0,32,,2022-08-17 08:00:00.000,,
"1906AR209-002",-7.30089,43.43544,-7.31254,43.44256,M2,0,21,,2022-08-11 14:00:00.000,,
"2206AR029-002",-7.3659,43.5983,-8.62572,42.9471,M1,0,8,,2022-08-05 08:00:00.000,,
"2206AR069-002",-7.45042,43.2979,-7.24557,43.51149,M2,0,23,,2022-08-12 14:00:00.000,,
"2206AR069-001",-7.48266,43.2906,-7.32242,43.46401,M2,0,16,,2022-08-09 08:00:00.000,,
"2206AR068-005",-7.25493,43.45041,-8.67192,42.16159,M2,0,17,,2022-08-09 14:00:00.000,,
"2215AR064-019",-8.75626,42.45853,-8.75503,42.45953,M1,0,20,,2022-08-11 08:00:00.000,,
"2213AR022-001",-8.62045,42.94935,-8.62843,42.949,M1,0,1,,2022-08-01 14:00:00.000,,
"2206AR069-010",-7.28581,43.40834,-8.97935,43.08081,M2,0,19,,2022-08-10 14:00:00.000,,
"1606AR170-001",-7.31433,43.45917,-7.31401,43.45832,M2,0,24,,2022-08-13 08:00:00.000,,
"2213AR022-004",-8.62866,42.94766,-8.73317,42.44735,M1,0,34,,2022-08-18 08:00:00.000,,
"2209AR027-003",-8.04869,43.25743,-7.33521,43.40436,M2,0,12,,2022-08-07 08:00:00.000,,
"2204AR047-003",-7.07791,43.41349,-7.08203,43.42065,M2,0,49,,2022-08-25 14:00:00.000,,
"2206AR025-006",-7.37447,43.61143,-7.09623,43.41708,M0,0,2,,2022-08-02 08:00:00.000,,
"1606AR043-003",-7.28966,43.47212,-7.3616,43.45571,M2,0,17,,2022-08-09 14:00:00.000,,
"2220AZ020-001",-7.79528,43.09021,-8.48358,42.40402,M1,0,1,,2022-08-01 14:00:00.000,,
"1904AR079-006",-7.10596,43.4081,-7.36222,43.45617,M2,0,42,,2022-08-22 08:00:00.000,,
"2216AR038-012",-8.48591,42.40369,-7.73514,43.11784,M1,0,9,,2022-08-05 14:00:00.000,,
"1904AR090-025",-7.1695,43.38462,-7.36836,43.44767,M2,0,47,,2022-08-24 14:00:00.000,,
"2006AR074-001",-7.40701,43.41253,-7.19615,43.21492,M3,0,45,,2022-08-23 14:00:00.000,,
"1904AR122-010",-7.10453,43.42438,-8.45153,42.36986,M2,0,46,,2022-08-24 08:00:00.000,,
"1606AR172-002",-7.3709,43.44506,-7.3693,43.44674,M2,0,14,,2022-08-08 08:00:00.000,,
"2215AR064-012",-8.73662,42.44426,-7.73898,43.11436,M1,0,14,,2022-08-08 08:00:00.000,,
"2220AR015-002",-7.73019,43.12191,-7.73728,43.11437,M1,0,20,,2022-08-11 08:00:00.000,,
"2004AR043-016",-7.11939,43.39783,-7.28174,43.45711,M2,0,47,,2022-08-24 14:00:00.000,,
"2004AR079-002",-7.16097,43.39605,-7.15971,43.39852,M2,0,20,,2022-08-11 08:00:00.000,,
"2206AR029-003",-7.36581,43.59787,-8.73455,42.44338,M1,0,17,,2022-08-09 14:00:00.000,,
"2117AR082-006",-8.48053,42.24405,-6.14576,43.50201,M3,0,20,,2022-08-11 08:00:00.000,,
"2004AR079-004",-7.16149,43.3977,-7.58174,43.57706,M2,0,15,,2022-08-08 14:00:00.000,,
"2004AR089-004",-7.12672,43.42144,-8.87168,42.09621,M2,0,17,,2022-08-09 14:00:00.000,,
"2217AR005-085",-8.80772,42.13114,-8.80784,42.13189,M2,0,1,,2022-08-01 14:00:00.000,,
"2204AR058-010",-7.12549,43.41624,-6.67573,43.50905,M2,0,35,,2022-08-18 14:00:00.000,,
"2204AR036-001",-6.6729,43.51383,-7.12452,43.41437,M2,0,26,,2022-08-14 08:00:00.000,,
"2204AR058-013",-7.12559,43.41866,-7.08736,43.40907,M2,0,34,,2022-08-18 08:00:00.000,,
"2112AR106-002",-8.85635,43.10327,-8.85539,43.10336,M3,0,5,,2022-08-03 14:00:00.000,,
"2204AR058-017",-7.1092,43.42499,-7.10538,43.40907,M2,0,28,,2022-08-15 08:00:00.000,,
"2217AR005-076",-8.71983,42.10981,-8.76731,42.09343,M2,0,36,,2022-08-19 08:00:00.000,,
"2204AR058-052",-7.12097,43.39737,-7.14136,43.39355,M2,0,33,,2022-08-17 14:00:00.000,,
"2210AR035-001",-8.2567,43.28572,-8.25518,43.2866,M1,0,5,,2022-08-03 14:00:00.000,,
"2204AR058-072",-7.15728,43.39969,-8.23915,42.71809,M2,0,13,,2022-08-07 14:00:00.000,,
"2204AR058-080",-7.17026,43.39514,-7.16104,43.41068,M2,0,18,,2022-08-10 08:00:00.000,,
"2111AR064-004",-8.50106,43.22323,-8.69756,42.96526,M3,0,12,,2022-08-07 08:00:00.000,,
"2217AR005-048",-8.76337,41.97066,-7.14045,43.40111,M2,0,1,,2022-08-01 14:00:00.000,,
"2204AR058-030",-7.12715,43.41983,-7.12708,43.41917,M2,0,8,,2022-08-05 08:00:00.000,,
"2205AR059-005",-7.29575,43.44658,-7.18878,43.29949,M2,0,3,,2022-08-02 14:00:00.000,,
"2204AR058-043",-7.10511,43.40237,-7.17196,43.39694,M2,0,46,,2022-08-24 08:00:00.000,,
"2114AR107-004",-8.68934,42.96818,-9.03661,42.62038,M3,0,14,,2022-08-08 08:00:00.000,,
"2210AR035-002",-8.25481,43.28695,-8.89863,43.02054,M1,0,1,,2022-08-01 14:00:00.000,,
"2204AR058-056",-7.15395,43.40331,-7.16804,43.40222,M2,0,17,,2022-08-09 14:00:00.000,,
"1904AR123-022",-7.16702,43.4036,-7.16693,43.40372,M2,0,3,,2022-08-02 14:00:00.000,,
"2204AR058-067",-7.14635,43.38785,-7.45225,43.31475,M2,0,26,,2022-08-14 08:00:00.000,,
"2205AR059-002",-7.30974,43.44229,-7.40657,43.59315,M2,0,41,,2022-08-21 14:00:00.000,,
"2205AR059-003",-7.31087,43.44188,-7.31445,43.5896,M2,0,27,,2022-08-14 14:00:00.000,,
"2107AR141-014",-7.55628,43.60924,-7.10144,43.42482,M3,0,43,,2022-08-22 14:00:00.000,,
"2217AR027-003",-8.69244,42.09739,-8.69287,42.09764,M1,0,48,,2022-08-25 08:00:00.000,,
"1606AR216-003",-7.31247,43.5884,-7.69248,43.66773,M2,0,35,,2022-08-18 14:00:00.000,,
"2107AR141-016",-7.55585,43.60848,-6.14697,43.50225,M3,0,42,,2022-08-22 08:00:00.000,,
"2203AR009-001",-6.14618,43.50218,-8.52413,42.6354,M3,0,3,,2022-08-02 14:00:00.000,,
"2204AR049-013",-7.08281,43.42217,-7.09665,43.41177,M0,0,39,,2022-08-20 14:00:00.000,,
"2204AR014-002",-7.12606,43.4073,-6.67807,43.51414,M2,0,13,,2022-08-07 14:00:00.000,,
"2204AR023-002",-6.67743,43.51287,-7.09645,43.41709,M2,0,31,,2022-08-16 14:00:00.000,,
"2204AR045-013",-7.09706,43.41761,-6.67429,43.51026,M2,0,39,,2022-08-20 14:00:00.000,,
"2204AR047-009",-7.08692,43.40779,-7.09728,43.41649,M2,0,2,,2022-08-02 08:00:00.000,,
"2105AR086-001",-7.17025,43.33351,-8.29142,42.18203,M3,0,18,,2022-08-10 08:00:00.000,,
"2204AR051-002",-7.08193,43.41425,-7.08553,43.4187,M3,0,34,,2022-08-18 08:00:00.000,,
"2204AR058-009",-7.12563,43.41594,-7.12297,43.42319,M2,0,32,,2022-08-17 08:00:00.000,,
"2204AR058-028",-7.12656,43.42052,-7.12723,43.41946,M2,0,27,,2022-08-14 14:00:00.000,,
"2117AR127-010",-8.29162,42.18141,-8.37287,42.69063,M3,0,19,,2022-08-10 14:00:00.000,,
"2205AR059-004",-7.30851,43.443,-7.16708,43.40047,M2,0,12,,2022-08-07 08:00:00.000,,
"2115AR130-008",-8.40007,42.6895,-7.0938,43.41118,M3,0,46,,2022-08-24 08:00:00.000,,
"2204AR058-041",-7.09892,43.39886,-7.11864,43.40108,M2,0,41,,2022-08-21 14:00:00.000,,
"2105AR053-001",-7.2087,43.48074,-7.83556,43.47156,M3,0,26,,2022-08-14 08:00:00.000,,
"2114AR106-001",-8.71764,42.95454,-8.30873,42.13609,M3,0,40,,2022-08-21 08:00:00.000,,
"2204AR058-069",-7.13434,43.38235,-7.58718,43.59216,M2,0,32,,2022-08-17 08:00:00.000,,
"2208AR058-005",-7.97176,43.65561,-7.55324,43.59753,M3,0,40,,2022-08-21 08:00:00.000,,
"2114AR106-002",-8.7169,42.95432,-8.69561,42.9652,M3,0,10,,2022-08-06 08:00:00.000,,
"2117AR084-002",-8.73618,42.15334,-8.73642,42.15368,M3,0,33,,2022-08-17 14:00:00.000,,
"1807AR650-033",-7.59237,43.59184,-7.25614,43.44953,M2,0,16,,2022-08-09 08:00:00.000,,
"2206AR053-002",-7.25493,43.45041,-7.25788,43.45637,M2,0,29,,2022-08-15 14:00:00.000,,
"2117AR126-001",-8.3095,42.1363,-7.5188,43.69541,M3,0,39,,2022-08-20 14:00:00.000,,
"2206AR053-004",-7.2578,43.45665,-7.12456,43.42157,M2,0,31,,2022-08-16 14:00:00.000,,
"2204AR058-035",-7.12715,43.41927,-7.12692,43.41882,M2,0,41,,2022-08-21 14:00:00.000,,
"1807AR650-009",-7.59072,43.5915,-7.59157,43.59385,M2,0,37,,2022-08-19 14:00:00.000,,
"2204AR058-044",-7.10563,43.40919,-7.15839,43.40027,M2,0,0,,2022-08-01 08:00:00.000,,
"2206AR052-005",-7.27965,43.40553,-7.37166,43.42158,M2,0,2,,2022-08-02 08:00:00.000,,
"2114AR107-006",-8.68946,42.95999,-7.56222,43.60608,M3,0,13,,2022-08-07 14:00:00.000,,
"2204AR058-007",-7.12729,43.41514,-7.12646,43.42111,M2,0,27,,2022-08-14 14:00:00.000,,
"2204AR058-027",-7.12625,43.42095,-7.12727,43.41957,M2,0,49,,2022-08-25 14:00:00.000,,
"2204AR058-066",-7.14495,43.39205,-7.4816,43.5651,M2,0,12,,2022-08-07 08:00:00.000,,
"2105AR070-001",-7.16618,43.29321,-8.41968,42.20631,M3,0,23,,2022-08-12 14:00:00.000,,
"1904AR040-008",-7.17082,43.40031,-6.03785,43.48332,M2,0,2,,2022-08-02 08:00:00.000,,
"2112AR150-001",-8.86668,43.16859,-8.86178,43.16994,M3,0,31,,2022-08-16 14:00:00.000,,
"2003AR084-006",-6.03724,43.48706,-6.67699,43.50996,M2,0,3,,2022-08-02 14:00:00.000,,
"2204AR058-001",-7.1272,43.42226,-7.12556,43.41923,M2,0,28,,2022-08-15 08:00:00.000,,
"2112AR150-002",-8.86683,43.16821,-6.67776,43.51152,M3,0,17,,2022-08-09 14:00:00.000,,
"2204AR061-002",-7.07746,43.41419,-7.08133,43.41933,M2,0,42,,2022-08-22 08:00:00.000,,
"2204AR061-003",-7.08202,43.41347,-7.44505,43.29787,M2,0,44,,2022-08-23 08:00:00.000,,
"2204AR061-005",-7.09611,43.41716,-7.08927,43.41773,M2,0,49,,2022-08-25 14:00:00.000,,
"2204AR038-002",-6.6775,43.51157,-7.08661,43.42015,M3,0,29,,2022-08-15 14:00:00.000,,
"2204AR063-006",-7.09979,43.42305,-7.09922,43.42331,M3,0,3,,2022-08-02 14:00:00.000,,
"2204AR062-009",-7.08603,43.42019,-7.14903,43.3997,M2,0,18,,2022-08-10 08:00:00.000,,
"2204AR063-009",-7.0995,43.42293,-7.09955,43.42307,M3,0,33,,2022-08-17 14:00:00.000,,
"2204AR025-007",-6.67771,43.50827,-6.67737,43.50875,M2,0,20,,2022-08-11 08:00:00.000,,
"2204AR025-014",-6.67656,43.50883,-7.22282,43.43621,M2,0,24,,2022-08-13 08:00:00.000,,
"2204AR063-007",-7.09987,43.42321,-6.67601,43.50798,M3,0,39,,2022-08-20 14:00:00.000,,
"1905AR086-001",-7.21037,43.40938,-7.05608,43.44919,M2,0,40,,2022-08-21 08:00:00.000,,
"2204AR039-002",-6.68073,43.51114,-7.07548,43.51193,M3,0,22,,2022-08-12 08:00:00.000,,
"2206AR052-002",-7.27802,43.40378,-7.25923,43.4496,M2,0,5,,2022-08-03 14:00:00.000,,
"2106AR063-006",-7.36562,43.63207,-7.35496,43.59263,M3,0,34,,2022-08-18 08:00:00.000,,
"2103AR075-002",-6.06718,43.51508,-6.06712,43.51451,M3,0,39,,2022-08-20 14:00:00.000,,
"2208AR158-007",-8.05729,43.69073,-7.1954,43.52966,M2,0,0,,2022-08-01 08:00:00.000,,
"2208AR158-014",-8.0158,43.63749,-7.19224,43.52351,M2,0,14,,2022-08-08 08:00:00.000,,
"2103AR075-001",-6.0669,43.50234,-6.05969,43.51186,M3,0,1,,2022-08-01 14:00:00.000,,
"2217AR027-002",-8.6925,42.09834,-8.73654,42.55926,M1,0,40,,2022-08-21 08:00:00.000,,
"2103AR075-005",-6.06885,43.51044,-7.50632,43.63262,M3,0,37,,2022-08-19 14:00:00.000,,
"2221AR016-001",-7.08367,43.24284,-7.45567,43.62949,M2,0,37,,2022-08-19 14:00:00.000,,
"2107AR141-028",-7.56324,43.60606,-7.56459,43.60604,M3,0,14,,2022-08-08 08:00:00.000,,
"1607AR104-001",-7.61077,43.63821,-8.72647,42.02148,M2,0,39,,2022-08-20 14:00:00.000,,
"2204AR039-001",-6.6804,43.51128,-6.67608,43.50838,M3,0,2,,2022-08-02 08:00:00.000,,
"2204AR037-004",-6.84068,43.48033,-6.83506,43.4826,M2,0,3,,2022-08-02 14:00:00.000,,
"2004AR089-005",-7.12586,43.42033,-6.67807,43.50822,M2,0,10,,2022-08-06 08:00:00.000,,
"2204AR025-015",-6.6765,43.50832,-7.3104,43.44038,M2,0,23,,2022-08-12 14:00:00.000,,
"2206AR052-007",-7.30239,43.4404,-7.5305,43.69918,M2,0,44,,2022-08-23 08:00:00.000,,
"2208AR158-011",-8.06208,43.68544,-8.06212,43.6854,M2,0,3,,2022-08-02 14:00:00.000,,
"2204AR040-003",-6.67581,43.50799,-7.08272,43.41473,M3,0,5,,2022-08-03 14:00:00.000,,
"2208AR158-013",-8.0622,43.68533,-7.0855,43.41656,M2,0,29,,2022-08-15 14:00:00.000,,
"2105AR095-003",-7.25569,43.46184,-7.28495,43.4231,M3,0,8,,2022-08-05 08:00:00.000,,
"2105AR095-007",-7.25777,43.40702,-7.2626,43.39272,M3,0,26,,2022-08-14 08:00:00.000,,
"2105AR109-001",-7.15327,43.50391,-7.17845,43.41968,M3,0,15,,2022-08-08 14:00:00.000,,
"2206AR052-014",-7.48491,43.56505,-7.19217,43.52347,M2,0,9,,2022-08-05 14:00:00.000,,
"2112AR020-002",-8.8815,43.04459,-8.85518,43.10895,M3,0,9,,2022-08-05 14:00:00.000,,
"2112AR110-001",-8.85651,43.10276,-8.54706,42.60641,M3,0,32,,2022-08-17 08:00:00.000,,
"2112AR020-005",-8.85661,43.10818,-8.05414,43.68787,M2,0,38,,2022-08-20 08:00:00.000,,
"2105AR105-001",-7.21555,43.49826,-7.26888,43.4809,M3,0,21,,2022-08-11 14:00:00.000,,
"2105AR106-001",-7.24141,43.29416,-7.27109,43.47978,M3,0,2,,2022-08-02 08:00:00.000,,
"2206AR026-015",-7.3144,43.25907,-6.84279,43.4771,M2,0,43,,2022-08-22 14:00:00.000,,
"2204AR025-012",-6.67683,43.50879,-6.67682,43.50826,M2,0,10,,2022-08-06 08:00:00.000,,
"2216AR049-007",-8.56275,42.40437,-8.5623,42.40418,M1,0,19,,2022-08-10 14:00:00.000,,
"2204AR042-008",-7.08664,43.43299,-7.18043,43.46104,M2,0,40,,2022-08-21 08:00:00.000,,
"2206AR052-011",-7.17987,43.4614,-7.08601,43.41712,M2,0,33,,2022-08-17 14:00:00.000,,
"2105AR115-002",-7.18554,43.40818,-7.19695,43.40693,M3,0,2,,2022-08-02 08:00:00.000,,
"1905AR204-035",-7.22257,43.43606,-7.28533,43.36394,M2,0,47,,2022-08-24 14:00:00.000,,
"2207AR057-001",-7.5569,43.61611,-7.17985,43.54037,M2,0,15,,2022-08-08 14:00:00.000,,
"2206AR052-010",-7.29699,43.24631,-7.45336,43.56076,M2,0,13,,2022-08-07 14:00:00.000,,
"2206AR021-001",-7.4058,43.587,-8.58338,43.07747,M3,0,22,,2022-08-12 08:00:00.000,,
"2204AR025-006",-6.67769,43.50872,-6.6771,43.50876,M2,0,20,,2022-08-11 08:00:00.000,,
"2204AR062-006",-7.08612,43.41549,-7.79747,43.62561,M0,0,14,,2022-08-08 08:00:00.000,,
"2204AR040-004",-6.67575,43.50831,-7.08847,43.42704,M3,0,49,,2022-08-25 14:00:00.000,,
"2204AR041-003",-7.0559,43.4486,-7.08841,43.42709,M2,0,2,,2022-08-02 08:00:00.000,,
"2204AR042-004",-7.08231,43.42422,-7.15418,43.38984,M2,0,30,,2022-08-16 08:00:00.000,,
"2211AR043-002",-8.43337,43.26807,-7.08319,43.42435,M2,0,47,,2022-08-24 14:00:00.000,,
"2204AR042-003",-7.08351,43.42477,-7.08443,43.4261,M3,0,21,,2022-08-11 14:00:00.000,,
"2209AR042-002",-8.12015,43.3558,-8.11979,43.35565,M1,0,8,,2022-08-05 08:00:00.000,,
"2204AR042-007",-7.08459,43.42613,-7.44516,43.2991,M2,0,49,,2022-08-25 14:00:00.000,,
"2204AR061-004",-7.09594,43.41713,-8.05442,43.68784,M2,0,22,,2022-08-12 08:00:00.000,,
"2204AR037-003",-6.84173,43.48083,-7.09897,43.42307,M3,0,1,,2022-08-01 14:00:00.000,,
"2204AR063-005",-7.09912,43.42317,-7.07297,43.48839,M3,0,42,,2022-08-22 08:00:00.000,,
"2105AR110-002",-7.17764,43.41963,-7.31705,43.59386,M3,0,19,,2022-08-10 14:00:00.000,,
"2105AR060-001",-7.21987,43.31101,-7.32833,43.40631,M3,0,5,,2022-08-03 14:00:00.000,,
"1905AR149-007",-7.20692,43.41634,-7.61779,43.56028,M2,0,44,,2022-08-23 08:00:00.000,,
"2205AR072-002",-7.18953,43.53273,-7.18495,43.52939,M2,0,43,,2022-08-22 14:00:00.000,,
"2205AR072-017",-7.30458,43.56841,-7.19227,43.52363,M2,0,41,,2022-08-21 14:00:00.000,,
"2206AR026-013",-7.34772,43.50233,-7.30231,43.49044,M2,0,11,,2022-08-06 14:00:00.000,,
"2121AR064-006",-7.43979,43.31495,-8.89232,43.13127,M3,0,12,,2022-08-07 08:00:00.000,,
"2212AR019-002",-8.81056,43.04307,-8.8093,43.04295,M3,0,38,,2022-08-20 08:00:00.000,,
"2207AR009-009",-7.53957,43.61139,-8.53192,43.07931,M3,0,22,,2022-08-12 08:00:00.000,,
"2206AR026-007",-7.32561,43.50791,-7.62796,43.68085,M2,0,19,,2022-08-10 14:00:00.000,,
"2208AR165-018",-7.81114,43.61836,-7.80147,43.62438,M0,0,11,,2022-08-06 14:00:00.000,,
"2011AR095-003",-8.55277,43.06005,-8.34434,42.09777,M3,0,25,,2022-08-13 14:00:00.000,,
"2208AR165-021",-7.80147,43.6235,-7.72471,43.5285,M0,0,24,,2022-08-13 08:00:00.000,,
"2207AR070-003",-7.63026,43.68037,-7.64784,43.44149,M2,0,33,,2022-08-17 14:00:00.000,,
"1720AR007-002",-7.64615,43.44236,-7.17047,43.39202,M2,0,40,,2022-08-21 08:00:00.000,,
"1721AR032-006",-7.23315,43.24088,-7.44912,43.26627,M2,0,40,,2022-08-21 08:00:00.000,,
"2117AR133-001",-8.59911,42.09868,-7.43959,43.31581,M3,0,23,,2022-08-12 14:00:00.000,,
"2121AR064-009",-7.42045,43.30332,-7.28569,43.17164,M3,0,29,,2022-08-15 14:00:00.000,,
"2112AR035-001",-8.96607,43.07119,-7.25628,43.42811,M2,0,47,,2022-08-24 14:00:00.000,,
"2206AR060-013",-7.25659,43.42776,-7.25575,43.42786,M2,0,38,,2022-08-20 08:00:00.000,,
"2107AR157-003",-7.60252,43.61685,-7.55594,43.60828,M3,0,47,,2022-08-24 14:00:00.000,,
"2206AR060-015",-7.31395,43.50217,-7.07864,43.41768,M2,0,25,,2022-08-13 14:00:00.000,,
"2204AR045-026",-7.08805,43.41917,-7.08529,43.42155,M2,0,19,,2022-08-10 14:00:00.000,,
"2112AR035-002",-8.96592,43.0812,-7.2277,43.29925,M2,0,19,,2022-08-10 14:00:00.000,,
"2205AR066-001",-7.21441,43.4964,-7.26868,43.47884,M2,0,23,,2022-08-12 14:00:00.000,,
"2204AR041-002",-7.05765,43.44783,-7.05603,43.44801,M2,0,36,,2022-08-19 08:00:00.000,,
"2204AR045-005",-7.08096,43.42114,-7.08158,43.4206,M2,0,11,,2022-08-06 14:00:00.000,,
"2204AR045-007",-7.08631,43.41529,-7.08437,43.41557,M2,0,28,,2022-08-15 08:00:00.000,,
"2204AR045-015",-7.09624,43.41964,-7.47026,43.10378,M2,0,47,,2022-08-24 14:00:00.000,,
"2206AR059-004",-7.3218,43.53166,-7.25387,43.4273,M2,0,7,,2022-08-04 14:00:00.000,,
"2206AR060-010",-7.25425,43.42718,-7.08957,43.41757,M2,0,7,,2022-08-04 14:00:00.000,,
"2204AR045-002",-7.08983,43.41784,-7.09437,43.42343,M2,0,23,,2022-08-12 14:00:00.000,,
"2204AR045-022",-7.09479,43.42205,-7.09943,43.4218,M2,0,1,,2022-08-01 14:00:00.000,,
"2021AR090-002",-7.46578,43.31598,-8.01571,43.63683,M3,0,29,,2022-08-15 14:00:00.000,,
"2204AR045-019",-7.0992,43.42174,-7.08934,43.42032,M2,0,0,,2022-08-01 08:00:00.000,,
"2204AR045-028",-7.08505,43.42129,-7.08756,43.42119,M2,0,28,,2022-08-15 08:00:00.000,,
"2204AR045-030",-7.08986,43.41678,-7.4588,43.30004,M2,0,13,,2022-08-07 14:00:00.000,,
"1904AR122-018",-7.10446,43.42306,-7.23005,43.37523,M2,0,27,,2022-08-14 14:00:00.000,,
"2121AR064-007",-7.4402,43.31031,-7.41624,43.68205,M3,0,12,,2022-08-07 08:00:00.000,,
"2205AR071-002",-7.23795,43.38263,-7.30428,43.46582,M2,0,2,,2022-08-02 08:00:00.000,,
"2206AR059-006",-7.34693,43.54317,-7.25873,43.51073,M2,0,4,,2022-08-03 08:00:00.000,,
"2206AR060-002",-7.3038,43.51118,-7.31891,43.50799,M2,0,49,,2022-08-25 14:00:00.000,,
"2206AR060-005",-7.25234,43.42627,-7.25306,43.42609,M2,0,3,,2022-08-02 14:00:00.000,,
"2206AR060-003",-7.31754,43.50534,-8.90303,43.09925,M2,0,41,,2022-08-21 14:00:00.000,,
"2212AR101-003",-8.8391,43.14919,-8.83929,43.15017,M1,0,41,,2022-08-21 14:00:00.000,,
"2206AR059-010",-7.43188,43.29528,-7.30517,43.50928,M2,0,14,,2022-08-08 08:00:00.000,,
"2204AR046-004",-7.08219,43.43662,-7.45883,43.29994,M2,0,20,,2022-08-11 08:00:00.000,,
"2204AR046-002",-7.07845,43.44253,-8.4987,42.66544,M3,0,2,,2022-08-02 08:00:00.000,,
"2208AR158-015",-8.01567,43.63755,-7.09707,43.41981,M2,0,34,,2022-08-18 08:00:00.000,,
"2204AR046-001",-7.07953,43.44302,-7.56195,43.60761,M3,0,14,,2022-08-08 08:00:00.000,,
"2107AR141-007",-7.56028,43.6083,-7.55564,43.60773,M3,0,23,,2022-08-12 14:00:00.000,,
"1708AR283-010",-7.94526,43.51339,-7.09022,43.41825,M2,0,30,,2022-08-16 08:00:00.000,,
"2204AR045-004",-7.08473,43.41624,-7.13934,43.41514,M2,0,33,,2022-08-17 14:00:00.000,,
"1706AR158-001",-7.2713,43.45186,-6.84084,43.47642,M2,0,10,,2022-08-06 08:00:00.000,,
"2207AR036-004",-7.54691,43.58355,-7.6021,43.55198,M2,0,6,,2022-08-04 08:00:00.000,,
"2212AR101-002",-8.83943,43.14955,-8.83625,43.14799,M1,0,1,,2022-08-01 14:00:00.000,,
"2107AR141-012",-7.5608,43.60698,-6.67895,43.51064,M3,0,23,,2022-08-12 14:00:00.000,,
"2204AR025-004",-6.67804,43.50867,-7.12469,43.41724,M2,0,8,,2022-08-05 08:00:00.000,,
"2204AR058-020",-7.12453,43.42102,-7.08952,43.41887,M2,0,49,,2022-08-25 14:00:00.000,,
"2204AR062-003",-7.08562,43.41829,-7.09974,43.42288,M3,0,19,,2022-08-10 14:00:00.000,,
"2204AR033-002",-6.67947,43.50929,-7.22289,43.43702,M2,0,10,,2022-08-06 08:00:00.000,,
"2206AR009-003",-7.29247,43.4954,-7.61282,43.70953,M3,0,32,,2022-08-17 08:00:00.000,,
"2206AR061-004",-7.46138,43.55456,-7.46097,43.55494,M1,0,2,,2022-08-02 08:00:00.000,,
